rank,slack_ns,required_time_ns,data_path_delay_ns,logic_delay_ns,route_delay_ns,route_ratio,logic_levels,startpoint,endpoint,path_class,main_cells
1,0.326,5.000,4.700,2.246,2.454,0.522,7,"gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[0][0]/C","group_dist_q_reg[8]/D","P2 popcount capture","CARRY4=4;FDCE=2;LUT3=2;LUT5=1"
277,0.596,5.000,4.401,1.105,3.296,0.749,5,"gen_lane[3].i_p2_pop_slice/bool_result_q_reg[39]/C","gen_lane[3].i_p2_pop_slice/popcount_part_q_o_reg[1][5]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=1;LUT6=3"
278,0.600,5.000,4.426,2.168,2.258,0.510,7,"gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[1][0]/C","group_dist_q_reg[5]/D","P2 popcount capture","CARRY4=3;FDCE=2;LUT3=2;LUT5=1;LUT6=1"
279,0.602,5.000,4.395,1.105,3.290,0.749,5,"gen_lane[0].i_p2_pop_slice/bool_result_q_reg[7]/C","gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[0][4]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=1;LUT6=3"
280,0.602,5.000,4.395,1.105,3.290,0.749,5,"gen_lane[0].i_p2_pop_slice/bool_result_q_reg[39]/C","gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[1][4]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=1;LUT6=3"
281,0.602,5.000,4.395,1.105,3.290,0.749,5,"gen_lane[1].i_p2_pop_slice/bool_result_q_reg[7]/C","gen_lane[1].i_p2_pop_slice/popcount_part_q_o_reg[0][4]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=1;LUT6=3"
282,0.602,5.000,4.395,1.105,3.290,0.749,5,"gen_lane[1].i_p2_pop_slice/bool_result_q_reg[39]/C","gen_lane[1].i_p2_pop_slice/popcount_part_q_o_reg[1][4]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=1;LUT6=3"
283,0.602,5.000,4.395,1.105,3.290,0.749,5,"gen_lane[2].i_p2_pop_slice/bool_result_q_reg[7]/C","gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[0][4]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=1;LUT6=3"
284,0.602,5.000,4.395,1.105,3.290,0.749,5,"gen_lane[2].i_p2_pop_slice/bool_result_q_reg[39]/C","gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[1][4]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=1;LUT6=3"
285,0.602,5.000,4.395,1.105,3.290,0.749,5,"gen_lane[3].i_p2_pop_slice/bool_result_q_reg[7]/C","gen_lane[3].i_p2_pop_slice/popcount_part_q_o_reg[0][4]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=1;LUT6=3"
286,0.602,5.000,4.395,1.105,3.290,0.749,5,"gen_lane[3].i_p2_pop_slice/bool_result_q_reg[39]/C","gen_lane[3].i_p2_pop_slice/popcount_part_q_o_reg[1][4]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=1;LUT6=3"
287,0.680,5.000,4.346,2.088,2.258,0.520,7,"gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[1][0]/C","group_dist_q_reg[4]/D","P2 popcount capture","CARRY4=3;FDCE=2;LUT3=2;LUT5=1;LUT6=1"
288,0.902,5.000,4.124,1.864,2.260,0.548,5,"gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[1][0]/C","group_dist_q_reg[3]/D","P2 popcount capture","CARRY4=2;FDCE=2;LUT3=2;LUT5=1"
289,0.985,5.000,4.012,1.833,2.179,0.543,6,"a_q_reg[4]/C","FSM_onehot_st_q_reg[24]/D","TOP control","CARRY4=2;FDCE=2;LUT4=1;LUT6=3"
290,1.204,5.000,3.793,1.190,2.603,0.686,6,"gen_lane[0].i_p2_pop_slice/bool_result_q_reg[23]/C","gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[0][2]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=3;LUT6=2"
291,1.204,5.000,3.793,1.190,2.603,0.686,6,"gen_lane[0].i_p2_pop_slice/bool_result_q_reg[55]/C","gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[1][2]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=3;LUT6=2"
292,1.204,5.000,3.793,1.190,2.603,0.686,6,"gen_lane[1].i_p2_pop_slice/bool_result_q_reg[23]/C","gen_lane[1].i_p2_pop_slice/popcount_part_q_o_reg[0][2]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=3;LUT6=2"
293,1.204,5.000,3.793,1.190,2.603,0.686,6,"gen_lane[1].i_p2_pop_slice/bool_result_q_reg[55]/C","gen_lane[1].i_p2_pop_slice/popcount_part_q_o_reg[1][2]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=3;LUT6=2"
294,1.204,5.000,3.793,1.190,2.603,0.686,6,"gen_lane[2].i_p2_pop_slice/bool_result_q_reg[23]/C","gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[0][2]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=3;LUT6=2"
295,1.204,5.000,3.793,1.190,2.603,0.686,6,"gen_lane[2].i_p2_pop_slice/bool_result_q_reg[55]/C","gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[1][2]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=3;LUT6=2"
296,1.204,5.000,3.793,1.190,2.603,0.686,6,"gen_lane[3].i_p2_pop_slice/bool_result_q_reg[23]/C","gen_lane[3].i_p2_pop_slice/popcount_part_q_o_reg[0][2]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=3;LUT6=2"
297,1.204,5.000,3.793,1.190,2.603,0.686,6,"gen_lane[3].i_p2_pop_slice/bool_result_q_reg[55]/C","gen_lane[3].i_p2_pop_slice/popcount_part_q_o_reg[1][2]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=3;LUT6=2"
298,1.323,5.000,3.674,1.203,2.471,0.673,6,"hmatch_best_dist_q_reg[0]/C","hmatch_budget_q_reg[10]/D","HMATCH reduction/compare","FDCE=2;LUT5=1;LUT6=5"
299,1.323,5.000,3.674,1.203,2.471,0.673,6,"hmatch_best_dist_q_reg[0]/C","hmatch_budget_q_reg[11]_inv/D","HMATCH reduction/compare","FDCE=1;FDPE=1;LUT5=2;LUT6=4"
300,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[0]/CE","other","FDCE=2;LUT5=1;LUT6=3"
301,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[10]/CE","other","FDCE=2;LUT5=1;LUT6=3"
302,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[11]/CE","other","FDCE=2;LUT5=1;LUT6=3"
303,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[12]/CE","other","FDCE=2;LUT5=1;LUT6=3"
304,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[13]/CE","other","FDCE=2;LUT5=1;LUT6=3"
305,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[14]/CE","other","FDCE=2;LUT5=1;LUT6=3"
306,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[15]/CE","other","FDCE=2;LUT5=1;LUT6=3"
307,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[16]/CE","other","FDCE=2;LUT5=1;LUT6=3"
308,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[17]/CE","other","FDCE=2;LUT5=1;LUT6=3"
309,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[18]/CE","other","FDCE=2;LUT5=1;LUT6=3"
310,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[19]/CE","other","FDCE=2;LUT5=1;LUT6=3"
311,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[1]/CE","other","FDCE=2;LUT5=1;LUT6=3"
312,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[20]/CE","other","FDCE=2;LUT5=1;LUT6=3"
313,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[21]/CE","other","FDCE=2;LUT5=1;LUT6=3"
314,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[22]/CE","other","FDCE=2;LUT5=1;LUT6=3"
315,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[23]/CE","other","FDCE=2;LUT5=1;LUT6=3"
316,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[24]/CE","other","FDCE=2;LUT5=1;LUT6=3"
317,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[25]/CE","other","FDCE=2;LUT5=1;LUT6=3"
318,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[26]/CE","other","FDCE=2;LUT5=1;LUT6=3"
319,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[27]/CE","other","FDCE=2;LUT5=1;LUT6=3"
320,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[28]/CE","other","FDCE=2;LUT5=1;LUT6=3"
321,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[29]/CE","other","FDCE=2;LUT5=1;LUT6=3"
322,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[2]/CE","other","FDCE=2;LUT5=1;LUT6=3"
323,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[30]/CE","other","FDCE=2;LUT5=1;LUT6=3"
324,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[31]/CE","other","FDCE=2;LUT5=1;LUT6=3"
325,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[32]/CE","other","FDCE=2;LUT5=1;LUT6=3"
326,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[33]/CE","other","FDCE=2;LUT5=1;LUT6=3"
327,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[34]/CE","other","FDCE=2;LUT5=1;LUT6=3"
328,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[35]/CE","other","FDCE=2;LUT5=1;LUT6=3"
329,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[36]/CE","other","FDCE=2;LUT5=1;LUT6=3"
330,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[37]/CE","other","FDCE=2;LUT5=1;LUT6=3"
331,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[38]/CE","other","FDCE=2;LUT5=1;LUT6=3"
332,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[39]/CE","other","FDCE=2;LUT5=1;LUT6=3"
333,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[3]/CE","other","FDCE=2;LUT5=1;LUT6=3"
334,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[40]/CE","other","FDCE=2;LUT5=1;LUT6=3"
335,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[41]/CE","other","FDCE=2;LUT5=1;LUT6=3"
336,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[42]/CE","other","FDCE=2;LUT5=1;LUT6=3"
337,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[43]/CE","other","FDCE=2;LUT5=1;LUT6=3"
338,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[44]/CE","other","FDCE=2;LUT5=1;LUT6=3"
339,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[45]/CE","other","FDCE=2;LUT5=1;LUT6=3"
340,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[46]/CE","other","FDCE=2;LUT5=1;LUT6=3"
341,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[47]/CE","other","FDCE=2;LUT5=1;LUT6=3"
342,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[48]/CE","other","FDCE=2;LUT5=1;LUT6=3"
343,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[49]/CE","other","FDCE=2;LUT5=1;LUT6=3"
344,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[4]/CE","other","FDCE=2;LUT5=1;LUT6=3"
345,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[50]/CE","other","FDCE=2;LUT5=1;LUT6=3"
346,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[51]/CE","other","FDCE=2;LUT5=1;LUT6=3"
347,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[52]/CE","other","FDCE=2;LUT5=1;LUT6=3"
348,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[53]/CE","other","FDCE=2;LUT5=1;LUT6=3"
349,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[54]/CE","other","FDCE=2;LUT5=1;LUT6=3"
350,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[55]/CE","other","FDCE=2;LUT5=1;LUT6=3"
351,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[5]/CE","other","FDCE=2;LUT5=1;LUT6=3"
352,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[6]/CE","other","FDCE=2;LUT5=1;LUT6=3"
353,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[7]/CE","other","FDCE=2;LUT5=1;LUT6=3"
354,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[8]/CE","other","FDCE=2;LUT5=1;LUT6=3"
355,1.362,5.000,3.427,0.980,2.447,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[9]/CE","other","FDCE=2;LUT5=1;LUT6=3"
356,1.365,5.000,3.424,0.980,2.444,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[56]/CE","other","FDCE=2;LUT5=1;LUT6=3"
357,1.365,5.000,3.424,0.980,2.444,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[57]/CE","other","FDCE=2;LUT5=1;LUT6=3"
358,1.365,5.000,3.424,0.980,2.444,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[58]/CE","other","FDCE=2;LUT5=1;LUT6=3"
359,1.365,5.000,3.424,0.980,2.444,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[59]/CE","other","FDCE=2;LUT5=1;LUT6=3"
360,1.365,5.000,3.424,0.980,2.444,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[60]/CE","other","FDCE=2;LUT5=1;LUT6=3"
361,1.365,5.000,3.424,0.980,2.444,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[61]/CE","other","FDCE=2;LUT5=1;LUT6=3"
362,1.365,5.000,3.424,0.980,2.444,0.714,4,"a_q_reg[17]/C","ecc_leaf_prod_q_reg[62]/CE","other","FDCE=2;LUT5=1;LUT6=3"
363,1.394,5.000,3.603,1.190,2.413,0.670,6,"hsim_total_q_reg[0]/C","hmatch_budget_q_reg[9]/D","HMATCH reduction/compare","FDCE=2;LUT3=1;LUT5=1;LUT6=4"
364,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[0]/D","other","FDCE=2;LUT5=4;LUT6=1"
365,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[10]/D","other","FDCE=2;LUT5=3;LUT6=2"
366,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[11]/D","other","FDCE=2;LUT5=4;LUT6=1"
367,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[12]/D","other","FDCE=2;LUT5=3;LUT6=2"
368,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[13]/D","other","FDCE=2;LUT5=3;LUT6=2"
369,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[14]/D","other","FDCE=2;LUT5=4;LUT6=1"
370,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[15]/D","other","FDCE=2;LUT5=4;LUT6=1"
371,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[16]/D","other","FDCE=2;LUT5=4;LUT6=1"
372,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[17]/D","other","FDCE=2;LUT5=3;LUT6=2"
373,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[18]/D","other","FDCE=2;LUT5=3;LUT6=2"
374,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[19]/D","other","FDCE=2;LUT5=3;LUT6=2"
375,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[1]/D","other","FDCE=2;LUT5=3;LUT6=2"
376,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[20]/D","other","FDCE=2;LUT5=4;LUT6=1"
377,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[21]/D","other","FDCE=2;LUT5=3;LUT6=2"
378,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[22]/D","other","FDCE=2;LUT5=4;LUT6=1"
379,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[23]/D","other","FDCE=2;LUT5=3;LUT6=2"
380,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[24]/D","other","FDCE=2;LUT5=4;LUT6=1"
381,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[25]/D","other","FDCE=2;LUT4=1;LUT5=2;LUT6=2"
382,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[26]/D","other","FDCE=2;LUT5=3;LUT6=2"
383,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[27]/D","other","FDCE=2;LUT5=3;LUT6=2"
384,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[28]/D","other","FDCE=2;LUT5=3;LUT6=2"
385,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[29]/D","other","FDCE=2;LUT5=3;LUT6=2"
386,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[2]/D","other","FDCE=2;LUT5=3;LUT6=2"
387,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[30]/D","other","FDCE=2;LUT5=3;LUT6=2"
388,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[31]/D","other","FDCE=2;LUT5=4;LUT6=1"
389,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[3]/D","other","FDCE=2;LUT5=3;LUT6=2"
390,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[4]/D","other","FDCE=2;LUT5=3;LUT6=2"
391,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[5]/D","other","FDCE=2;LUT5=3;LUT6=2"
392,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[6]/D","other","FDCE=2;LUT5=4;LUT6=1"
393,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[7]/D","other","FDCE=2;LUT5=3;LUT6=2"
394,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[8]/D","other","FDCE=2;LUT5=3;LUT6=2"
395,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_a_q_reg[9]/D","other","FDCE=2;LUT5=4;LUT6=1"
396,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_b_q_reg[0]/D","other","FDCE=2;LUT5=4;LUT6=1"
397,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_b_q_reg[10]/D","other","FDCE=2;LUT5=3;LUT6=2"
398,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_b_q_reg[11]/D","other","FDCE=2;LUT5=4;LUT6=1"
399,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_b_q_reg[12]/D","other","FDCE=2;LUT5=3;LUT6=2"
400,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_b_q_reg[13]/D","other","FDCE=2;LUT5=3;LUT6=2"
401,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_b_q_reg[14]/D","other","FDCE=2;LUT5=4;LUT6=1"
402,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_b_q_reg[15]/D","other","FDCE=2;LUT5=4;LUT6=1"
403,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_b_q_reg[16]/D","other","FDCE=2;LUT5=4;LUT6=1"
404,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_b_q_reg[17]/D","other","FDCE=2;LUT5=3;LUT6=2"
405,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_b_q_reg[18]/D","other","FDCE=2;LUT5=3;LUT6=2"
406,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_b_q_reg[19]/D","other","FDCE=2;LUT5=3;LUT6=2"
407,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_b_q_reg[1]/D","other","FDCE=2;LUT5=3;LUT6=2"
408,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_b_q_reg[20]/D","other","FDCE=2;LUT5=4;LUT6=1"
409,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_b_q_reg[21]/D","other","FDCE=2;LUT5=3;LUT6=2"
410,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_b_q_reg[22]/D","other","FDCE=2;LUT5=4;LUT6=1"
411,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_b_q_reg[23]/D","other","FDCE=2;LUT5=3;LUT6=2"
412,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_b_q_reg[24]/D","other","FDCE=2;LUT5=4;LUT6=1"
413,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_b_q_reg[25]/D","other","FDCE=2;LUT4=1;LUT5=2;LUT6=2"
414,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_b_q_reg[26]/D","other","FDCE=2;LUT5=3;LUT6=2"
415,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_b_q_reg[27]/D","other","FDCE=2;LUT5=3;LUT6=2"
416,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_b_q_reg[28]/D","other","FDCE=2;LUT5=3;LUT6=2"
417,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_b_q_reg[29]/D","other","FDCE=2;LUT5=3;LUT6=2"
418,1.444,5.000,3.553,1.085,2.468,0.695,5,"ecc_leaf_id_q_reg[0]/C","ecc_leaf_b_q_reg[2]/D","other","FDCE=2;LUT5=3;LUT6=2"
